; Sample Rate 44100
; Channels 1
  0	-0.0145874
  2.26757e-05	-0.0150146
  4.53515e-05	-0.0154419
  6.80272e-05	-0.0158081
  9.07029e-05	-0.0161743
  0.000113379	-0.0166016
  0.000136054	-0.0169678
  0.00015873	-0.017334
  0.000181406	-0.0177002
  0.000204082	-0.0180054
  0.000226757	-0.0183105
  0.000249433	-0.0186768
  0.000272109	-0.019043
  0.000294785	-0.0193481
  0.00031746	-0.0197754
  0.000340136	-0.0201416
  0.000362812	-0.0204468
  0.000385488	-0.020752
  0.000408163	-0.0211182
  0.000430839	-0.0213623
  0.000453515	-0.0217285
  0.00047619	-0.0220947
  0.000498866	-0.0223999
  0.000521542	-0.0227661
  0.000544218	-0.0230713
  0.000566893	-0.0233154
  0.000589569	-0.0236206
  0.000612245	-0.0238647
  0.000634921	-0.0241089
  0.000657596	-0.0244141
  0.000680272	-0.0246582
  0.000702948	-0.0249023
  0.000725624	-0.0252075
  0.000748299	-0.0255127
  0.000770975	-0.0258789
  0.000793651	-0.0262451
  0.000816327	-0.0265503
  0.000839002	-0.0268555
  0.000861678	-0.0270996
  0.000884354	-0.0273438
  0.000907029	-0.0275269
  0.000929705	-0.02771
  0.000952381	-0.0279541
  0.000975057	-0.0281372
  0.000997732	-0.0283813
  0.00102041	-0.0285645
  0.00104308	-0.0286865
  0.00106576	-0.0288696
  0.00108844	-0.0290527
  0.00111111	-0.0292358
  0.00113379	-0.02948
  0.00115646	-0.0296631
  0.00117914	-0.0297852
  0.00120181	-0.0299683
  0.00122449	-0.0300903
  0.00124717	-0.0302124
  0.00126984	-0.0305176
  0.00129252	-0.0308228
  0.00131519	-0.0310669
  0.00133787	-0.031311
  0.00136054	-0.0313721
  0.00138322	-0.0313721
  0.0014059	-0.0314331
  0.00142857	-0.0315552
  0.00145125	-0.0317383
  0.00147392	-0.0319214
  0.0014966	-0.0321655
  0.00151927	-0.0323486
  0.00154195	-0.0325928
  0.00156463	-0.0327759
  0.0015873	-0.0328979
  0.00160998	-0.0330811
  0.00163265	-0.0332031
  0.00165533	-0.0333252
  0.001678	-0.0333862
  0.00170068	-0.0335083
  0.00172336	-0.0336304
  0.00174603	-0.0337524
  0.00176871	-0.0339355
  0.00179138	-0.0340576
  0.00181406	-0.0342407
  0.00183673	-0.0343018
  0.00185941	-0.0344238
  0.00188209	-0.0344849
  0.00190476	-0.0345459
  0.00192744	-0.034668
  0.00195011	-0.034729
  0.00197279	-0.03479
  0.00199546	-0.0348511
  0.00201814	-0.0349121
  0.00204082	-0.0349731
  0.00206349	-0.0350342
  0.00208617	-0.0350342
  0.00210884	-0.0350952
  0.00213152	-0.0350342
  0.00215419	-0.0350952
  0.00217687	-0.0351563
  0.00219955	-0.0352173
  0.00222222	-0.0352173
  0.0022449	-0.0352173
  0.00226757	-0.0351563
  0.00229025	-0.0350342
  0.00231293	-0.0350342
  0.0023356	-0.0350342
  0.00235828	-0.0350342
  0.00238095	-0.0350952
  0.00240363	-0.0350952
  0.0024263	-0.0350952
  0.00244898	-0.0350952
  0.00247166	-0.0350342
  0.00249433	-0.0350342
  0.00251701	-0.0349731
  0.00253968	-0.0349121
  0.00256236	-0.0348511
  0.00258503	-0.0348511
  0.00260771	-0.03479
  0.00263039	-0.034729
  0.00265306	-0.034668
  0.00267574	-0.0345459
  0.00269841	-0.0344238
  0.00272109	-0.0343628
  0.00274376	-0.0343018
  0.00276644	-0.0342407
  0.00278912	-0.0341797
  0.00281179	-0.0340576
  0.00283447	-0.0339355
  0.00285714	-0.0338135
  0.00287982	-0.0336914
  0.00290249	-0.0336304
  0.00292517	-0.0335083
  0.00294785	-0.0334473
  0.00297052	-0.0333862
  0.0029932	-0.0333252
  0.00301587	-0.0332642
  0.00303855	-0.0331421
  0.00306122	-0.0330811
  0.0030839	-0.0328979
  0.00310658	-0.0327759
  0.00312925	-0.0326538
  0.00315193	-0.0325317
  0.0031746	-0.0322876
  0.00319728	-0.0321655
  0.00321995	-0.0320435
  0.00324263	-0.0318604
  0.00326531	-0.0317383
  0.00328798	-0.0315552
  0.00331066	-0.0313721
  0.00333333	-0.03125
  0.00335601	-0.0310669
  0.00337868	-0.0308228
  0.00340136	-0.0306396
  0.00342404	-0.0303955
  0.00344671	-0.0301514
  0.00346939	-0.0299683
  0.00349206	-0.0297241
  0.00351474	-0.029541
  0.00353741	-0.0293579
  0.00356009	-0.0291748
  0.00358277	-0.0289307
  0.00360544	-0.0287476
  0.00362812	-0.0285034
  0.00365079	-0.0281982
  0.00367347	-0.0278931
  0.00369615	-0.0276489
  0.00371882	-0.0273438
  0.0037415	-0.0271606
